sentence1	sentence2	label
There 's an invisible man holding a rainbow umbrella .	it is raining	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
There 's an invisible man holding a rainbow umbrella .	the man is invisible	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
There 's an invisible man holding a rainbow umbrella .	The man is holding a black umbrella	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A cowboy struggling to maintain control on a horse at a rodeo .	the horse is wild	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A cowboy struggling to maintain control on a horse at a rodeo .	cheese is made from water	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A cowboy struggling to maintain control on a horse at a rodeo .	a cowboy is at a rodeo	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
One boy sitting off to the side all alone .	A little boy is sitting alone at the park .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
One boy sitting off to the side all alone .	A boy is playing baseball with his friends .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
One boy sitting off to the side all alone .	A boy is sitting by himself .	[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
A child wearing a green t-shirt takes his first steps across a playground bridge .	A child playing in the sand .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A child wearing a green t-shirt takes his first steps across a playground bridge .	A child at a playground .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A child wearing a green t-shirt takes his first steps across a playground bridge .	A child holding playset railing to support himself .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
These two poodles , one black and one brown , are playing .	The cats are brown and red .	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
These two poodles , one black and one brown , are playing .	The dogs are playing outside .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
These two poodles , one black and one brown , are playing .	The dogs are playing .	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Three children run on a sidewalk with a river on one side and a wall on the other .	There are children outside .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Three children run on a sidewalk with a river on one side and a wall on the other .	Three children are swimming next to the sidewalk .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Three children run on a sidewalk with a river on one side and a wall on the other .	Three children are on summer vacation by the river .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man is standing in coconuts while trying to open one .	A person is standing in coconuts while trying to open one .	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man is standing in coconuts while trying to open one .	A woman is standing in coconuts while trying to open one .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man is standing in coconuts while trying to open one .	A sad man is standing in coconuts while trying to open one .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man wearing an orange hard hat is being lowered down the side of a building .	The man is breaking into the building .	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man wearing an orange hard hat is being lowered down the side of a building .	The man is working on the building .	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
A man wearing an orange hard hat is being lowered down the side of a building .	The man is wearing a orange hat .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A small dog wearing a green sweater and a backpack walks through snow .	A dog walks through the snow .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A small dog wearing a green sweater and a backpack walks through snow .	A huge dog wearing nothing runs through the yard .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A small dog wearing a green sweater and a backpack walks through snow .	A cute dog wearing a green sweater and a backpack walks happily through the snow .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A group of grimacing males is running on green grass , several of them are wearing Nike sneakers .	The men are running from the police .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A group of grimacing males is running on green grass , several of them are wearing Nike sneakers .	The men are all wearing sandals .	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A group of grimacing males is running on green grass , several of them are wearing Nike sneakers .	Several people are outside moving quickly .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design .	There is artwork with trees .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design .	A man completes a crossword puzzle .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A forest scene graces a curving wall as someone sits to the rear of the picture where there is a break in the design .	A person is studying graffiti on a building .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A busy street full of shops and people holding hands and walking .	People walking passed shops on a street .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A busy street full of shops and people holding hands and walking .	Couples looking for places to shop .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A busy street full of shops and people holding hands and walking .	People sitting in a restaurant .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Street performers with Santa Clause in the middle and ladies on the sides joining hands .	street performers are with santa holding hands on christmas	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Street performers with Santa Clause in the middle and ladies on the sides joining hands .	street performers are with santa holding hands	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Street performers with Santa Clause in the middle and ladies on the sides joining hands .	street performers are with santa in a lake	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman seated indoors wearing glasses , an orange shirt , jeans and sandals is eating from a container in her hand .	A woman wearing a green shirt eats at the table .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman seated indoors wearing glasses , an orange shirt , jeans and sandals is eating from a container in her hand .	A woman waits for her husband to come home for dinner .	[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
A woman seated indoors wearing glasses , an orange shirt , jeans and sandals is eating from a container in her hand .	A woman is eating while sitting down .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman in a blue shirt , white apron and yellow kerchief is placing an ingredient from a glass jar in to her dish .	A woman is near a glass jar .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman in a blue shirt , white apron and yellow kerchief is placing an ingredient from a glass jar in to her dish .	A woman in a red apron is preparing a meal .	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
A woman in a blue shirt , white apron and yellow kerchief is placing an ingredient from a glass jar in to her dish .	A woman wearing an apron is preparing a meal .	[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
There are two people sitting and eating ice cream while others in the background are walking .	People are sitting and eating ice cream .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
There are two people sitting and eating ice cream while others in the background are walking .	The two people are eating chocolate ice cream .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
There are two people sitting and eating ice cream while others in the background are walking .	There are two people eating pizza .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Boys on a field playing flag football with one boy wearing the red flag clutching the football while a boy with a yellow flag dives to get his red flag .	A boy dives to get the flag to end the game of flag football	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
Boys on a field playing flag football with one boy wearing the red flag clutching the football while a boy with a yellow flag dives to get his red flag .	A boy attempts to tackle an opposing player in a game of flag football	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
Boys on a field playing flag football with one boy wearing the red flag clutching the football while a boy with a yellow flag dives to get his red flag .	A boy dives in soccer to prevent the winning goal	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
There is one person lying in a large , green field .	There is a person alone in a field outdoors .	[1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]
There is one person lying in a large , green field .	The person is watching clouds on a summer day .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
There is one person lying in a large , green field .	There is someone running through a forest .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An Asian badminton player at the Olympics is sprawled on the court , face down with his racket at his side .	After tripping and falling over a small rock , the international sporting contestant winces in pain .	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
An Asian badminton player at the Olympics is sprawled on the court , face down with his racket at his side .	A dog at the dog groomers , gets a bath , a blow dry , and a nice brushing .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An Asian badminton player at the Olympics is sprawled on the court , face down with his racket at his side .	A sports contestant in an international competition , is on the ground still holding onto his sporting equipment .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A little boy in a striped shirt is standing behind a tree .	The boy is hiding outside .	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A little boy in a striped shirt is standing behind a tree .	The boy is waiting to surprise a friend .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A little boy in a striped shirt is standing behind a tree .	The boy is standing behind a car .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An Asian child sleeping in a grocery cart in a grocery store .	The child is not at home .	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
An Asian child sleeping in a grocery cart in a grocery store .	The child is awake .	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
An Asian child sleeping in a grocery cart in a grocery store .	The child is with his mother .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Man brushes image in the sand .	An artist finishes his first sand artwork .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Man brushes image in the sand .	A human on the sand .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Man brushes image in the sand .	A woman falls down in the sand .	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man with a mustache who is wearing white and beige carefully sculpts a sand castle .	A man sun bathing	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man with a mustache who is wearing white and beige carefully sculpts a sand castle .	A man building a sand castle	[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]
A man with a mustache who is wearing white and beige carefully sculpts a sand castle .	A man playing in the sand	[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A boy in a red shirt and a boy in a yellow shirt are jumping on a trampoline outside .	The boys are outside .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A boy in a red shirt and a boy in a yellow shirt are jumping on a trampoline outside .	The boys are brothers .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A boy in a red shirt and a boy in a yellow shirt are jumping on a trampoline outside .	The boys are asleep .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A girl in a white dress dancing in a field .	The girl is swimming in water .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A girl in a white dress dancing in a field .	The girl is happy .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A girl in a white dress dancing in a field .	The girl is wearing white .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Three people , a woman and two men ride scooters amongst the pedestrians of a busy city street .	Three people are on scooters .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Three people , a woman and two men ride scooters amongst the pedestrians of a busy city street .	The three people are walking .	[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
Three people , a woman and two men ride scooters amongst the pedestrians of a busy city street .	The three people are going to a party .	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man on stage wearing a red shirt is zipping up his pants .	A man on stage wearing a red shirt is zipping up his long pants .	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
A man on stage wearing a red shirt is zipping up his pants .	A woman on stage wearing a red shirt is zipping up his pants .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man on stage wearing a red shirt is zipping up his pants .	A man on stage wearing a shirt is zipping up his pants .	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
The baby in a blue jean hat and sunglasses looks at the camera while being held .	The fully grown man in a blue jean hat looks at the camera while holding his wife 's hand .	[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]
The baby in a blue jean hat and sunglasses looks at the camera while being held .	A baby looks at the camera .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
The baby in a blue jean hat and sunglasses looks at the camera while being held .	The baby in a blue jean hat and sunglasses looks at the camera while being held after being called by his mother .	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
A man and woman running side by side down a tree-lined street casting long shadows .	A man and woman are running .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man and woman running side by side down a tree-lined street casting long shadows .	A couple goes on a jog together .	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
A man and woman running side by side down a tree-lined street casting long shadows .	A lazy man sits alone on his couch .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
There are two workers one is bent over with his butt to the camera	One worker is bending over .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
There are two workers one is bent over with his butt to the camera	The worker is picking up a wrench from the ground .	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
There are two workers one is bent over with his butt to the camera	Both workers are standing upright .	[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]
A poor family is leaving their home with only a few belongings .	A family leaves their home .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A poor family is leaving their home with only a few belongings .	A man eats a chalupa .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A poor family is leaving their home with only a few belongings .	A family has been evicted .	[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1]
A man at the beach , building a sand castle .	A man is using buckets and a shovel .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A man at the beach , building a sand castle .	The sand castle down on the beach was made by that man .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A man at the beach , building a sand castle .	The waves have torn down a sand castle that the man is standing near .	[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
One kid is running across a field carrying a football while another is close behind grabbing for his flags .	Two children play outdoors .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
One kid is running across a field carrying a football while another is close behind grabbing for his flags .	Two children compete in the championships .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
One kid is running across a field carrying a football while another is close behind grabbing for his flags .	Two children run in different directions .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A man and a dog on the beach .	The dog is eating a hamburger .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A man and a dog on the beach .	The gentleman and his Doberman are enjoying the sun .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An african american runs with a basketball as a caucasion tries to take the ball from him .	The african american player does tricks with the basketball like a Globetrotter , while teasing the white player .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An african american runs with a basketball as a caucasion tries to take the ball from him .	The white basketball player tries to get the ball from the black player , but he can not get it .	[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A man holding his shoe on the beach	A guy on the beach is emptying sand out of his shoe .	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
A man holding his shoe on the beach	A man is on the beach .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man holding his shoe on the beach	A man is reading a magazine at the library .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
